Date,High,Low,Close,Volume,return_2m,return_3m,return_4m,return_5m,return_6m,return_8m,return_12m,expected_return_50d_US3Y,expected_return_50d_US5Y,expected_return_50d_US7Y,expected_return_50d_US10Y,expected_return_50d_US20Y,expected_return_50d_US30Y,expected_return_70d_US3Y,expected_return_70d_US5Y,expected_return_70d_US7Y,expected_return_70d_US10Y,expected_return_70d_US20Y,expected_return_70d_US30Y,expected_return_100d_US3Y,expected_return_100d_US5Y,expected_return_100d_US7Y,expected_return_100d_US10Y,expected_return_100d_US20Y,expected_return_100d_US30Y,expected_return_120d_US3Y,expected_return_120d_US5Y,expected_return_120d_US7Y,expected_return_120d_US10Y,expected_return_120d_US20Y,expected_return_120d_US30Y,expected_return_150d_US3Y,expected_return_150d_US5Y,expected_return_150d_US7Y,expected_return_150d_US10Y,expected_return_150d_US20Y,expected_return_150d_US30Y,expected_return_180d_US3Y,expected_return_180d_US5Y,expected_return_180d_US7Y,expected_return_180d_US10Y,expected_return_180d_US20Y,expected_return_180d_US30Y,expected_return_200d_US3Y,expected_return_200d_US5Y,expected_return_200d_US7Y,expected_return_200d_US10Y,expected_return_200d_US20Y,expected_return_200d_US30Y,expected_return_220d_US3Y,expected_return_220d_US5Y,expected_return_220d_US7Y,expected_return_220d_US10Y,expected_return_220d_US20Y,expected_return_220d_US30Y,expected_return_250d_US3Y,expected_return_250d_US5Y,expected_return_250d_US7Y,expected_return_250d_US10Y,expected_return_250d_US20Y,expected_return_250d_US30Y,expected_return_280d_US3Y,expected_return_280d_US5Y,expected_return_280d_US7Y,expected_return_280d_US10Y,expected_return_280d_US20Y,expected_return_280d_US30Y,expected_return_300d_US3Y,expected_return_300d_US5Y,expected_return_300d_US7Y,expected_return_300d_US10Y,expected_return_300d_US20Y,expected_return_300d_US30Y,expected_return_320d_US3Y,expected_return_320d_US5Y,expected_return_320d_US7Y,expected_return_320d_US10Y,expected_return_320d_US20Y,expected_return_320d_US30Y,expected_return_350d_US3Y,expected_return_350d_US5Y,expected_return_350d_US7Y,expected_return_350d_US10Y,expected_return_350d_US20Y,expected_return_350d_US30Y,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Current Ratio_x,Debt to Equity ratio,Current Ratio_y,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Price/Earnings,Price/Book,Price/FCF,Price/Sales,Return on Assets,Return on Equity,Return on Tangible Equity
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4364516129032259,0.02903225806451613,0.0,0.02903225806451613,0.0,0.0,0.0,0.0,2.7264516129032255,4.175483870967742,0.0,0.0,0.0,0.0,0.0,-36.653225806451616,0.0,-36.653225806451616,0.0,0.0,4.599032258064516,0.0,31.08967741935484,0.0,1.3574193548387097,37.046451612903226,4.5687096774193545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2018-01-03,14.280292310173415,13.864361209448264,13.975275993347168,231300.0,-0.0376982912472715,-0.0858348620823099,-0.1068502216336285,0.0192414579935402,0.057132186339982,0.060679375294584,-0.0204388671350803,0.0152190045566451,0.0148713661129836,0.014689989533682,0.0145841865290894,0.0143121216601369,0.0140702862210681,0.0223301315227659,0.0222073995161035,0.022143365425671,0.022106012206252,0.0220099610706032,0.0219245822833598,0.0311337166866585,0.0312556914627145,0.031319330476309,0.0313564532342391,0.0314519117546308,0.0315367637727568,0.0348417892691137,0.0352599414199966,0.0354781077595877,0.0356053714576825,0.0359326209670692,0.0362235094198573,0.0396000820268766,0.040272739265678,0.0406236908685309,0.0408284126368618,0.0413548400411411,0.0418227755116117,0.0457337325628907,0.0464440454234378,0.0468146434376362,0.0470308256125853,0.047586722633883,0.0480808533194809,0.0494606983898329,0.0502061500299712,0.0505950813204782,0.0508219579066072,0.0514053548423676,0.0519239298963769,0.0541463299913254,0.0548735144845968,0.0552529150897819,0.0554742321094732,0.0560433330172508,0.0565492004908309,0.0618411927948862,0.0625224213091377,0.0628778448817906,0.0630851752991715,0.0636183106581509,0.0640922087550215,0.0677991100237905,0.0685052867020621,0.0688737267081169,0.0690886500449822,0.0696413100540644,0.0701325633954707,0.0695099753438933,0.0702985704643971,0.0707100113968339,0.070950018607422,0.0715671800060772,0.072115767915993,0.0706866855956083,0.071559935050926,0.0720155434623962,0.0722813150357538,0.072964727652959,0.0735722055349192,0.0715301413762231,0.0725315176577095,0.0730539748480502,0.0733587415424157,0.0741424273279268,0.0748390369150478,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,14.003007888793944,13.96834618616198,14.003007888793944,78300.0,-0.0361387401590033,-0.092139815672559,-0.1001297535730927,0.0042389209231927,0.0616137416198547,0.0570621508173481,-0.0114409525214431,0.0151585456968779,0.0148109072532164,0.0146446453888566,0.014538842384264,0.0142818922302533,0.0140249420762427,0.0223087868259551,0.0221860548192927,0.0221273569030629,0.0220900036836439,0.0219992887221978,0.0219085737607517,0.03115492969119,0.031276904467246,0.0313352402297076,0.0313723629876377,0.0314625182568966,0.0315526735261554,0.0349145113823107,0.0353326635331937,0.0355326493444855,0.0356599130425803,0.0359689820236677,0.0362780510047551,0.0397170658944942,0.0403897231332956,0.0407114287692441,0.040916150537575,0.04141333197495,0.0419105134123249,0.0458572652342902,0.0465675780948372,0.0469072929411858,0.0471234751161349,0.0476484889695827,0.0481735028230305,0.0495903421533353,0.0503357937934735,0.0506923141431049,0.050919190729234,0.0514701767241188,0.0520211627190036,0.0542727968597204,0.0549999813529918,0.0553477652410781,0.0555690822607694,0.0561065664514483,0.0566440506421271,0.0619596673191039,0.0626408958333553,0.0629667007749539,0.0631740311923348,0.0636775479202598,0.0641810646481848,0.0679219233591421,0.0686281000374137,0.0689658367096306,0.0691807600464959,0.0697027167217402,0.0702246733969844,0.0696471223213722,0.0704357174418761,0.0708128716299431,0.0710528788405313,0.0716357534948167,0.0722186281491022,0.0708385550660983,0.0717118045214161,0.0721294455652637,0.0723952171386213,0.073040662388204,0.0736861076377867,0.0717042937730033,0.0727056700544897,0.0731845891456354,0.0734893558400009,0.0742295035263169,0.0749696512126329,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,14.00993537902832,13.864360231260132,14.00993537902832,224700.0,-0.0301829443036654,-0.0945854601639347,-0.0571508817750159,0.0202134279869101,0.0671549783050005,0.062100140757805,0.0344020706740595,0.0151132015520525,0.0147504483934492,0.0145539570992058,0.0144179246647296,0.0141609745107189,0.0139191390716501,0.0222927783033469,0.0221647101224818,0.0220953398578466,0.0220473142900222,0.0219565993285761,0.0218712205413327,0.0311708394445886,0.0312981174717775,0.0313670597365049,0.0314147889967007,0.0315049442659595,0.0315897962840855,0.0349690529672085,0.0354053856463907,0.0356417325142811,0.0358053572689744,0.0361144262500618,0.0364053147028499,0.0398048037952074,0.0405067070009133,0.0408869045706706,0.0411501182728103,0.0416472997101852,0.0421152351806558,0.0459499147378398,0.0466911107662367,0.047092591948285,0.0473705404589339,0.0478955543123817,0.0483896849979796,0.049687574975962,0.0504654375569759,0.0508867797883584,0.0511784782562386,0.0517294642511234,0.0522480393051327,0.0543676470110167,0.0551264482213868,0.0555374655436707,0.0558220159975595,0.0563595001882383,0.0568653676618184,0.0620485232122671,0.062759370357573,0.0631444125612804,0.0634109802407701,0.0639144969686951,0.0643883950655657,0.0680140333606558,0.0687509133727653,0.069150056712658,0.0694263867171991,0.0699483433924433,0.0704395967338497,0.0697499825544814,0.070572864419355,0.0710185920961615,0.0713271727954891,0.0719100474497746,0.0724586353596903,0.0709524571689658,0.0718636739919061,0.0723572497709988,0.0726989560796014,0.0733444013291841,0.0739518792111443,0.0718349080705885,0.07287982245127,0.0734458177408058,0.0738376606335614,0.0745778083198774,0.0752744179069984,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,13.864359855651855,13.760377421176145,13.864359855651855,37800.0,-0.0304998646634797,-0.0835654689986508,-0.0417027707358076,0.0354651156791916,0.0706978721384581,0.0712084708624083,0.0678838355229647,0.0151132015520525,0.014765563108391,0.0145539570992058,0.0144330393796714,0.0141609745107189,0.0138737949268247,0.0222927783033469,0.0221700462966845,0.0220953398578466,0.0220526504642249,0.0219565993285761,0.0218552120187246,0.0311708394445886,0.0312928142206446,0.0313670597365049,0.0314094857455678,0.0315049442659595,0.0316057060374841,0.0349690529672085,0.0353872051180915,0.0356417325142811,0.0357871767406751,0.0361144262500618,0.0364598562877477,0.0398048037952074,0.0404774610340089,0.0408869045706706,0.0411208723059059,0.0416472997101852,0.042202973081369,0.0459499147378398,0.0466602275983868,0.047092591948285,0.047339657291084,0.0478955543123817,0.0484823345015292,0.049687574975962,0.0504330266161003,0.0508867797883584,0.051146067315363,0.0517294642511234,0.0523452721277594,0.0543676470110167,0.0550948315042881,0.0555374655436707,0.0557903992804607,0.0563595001882383,0.0569602178131147,0.0620485232122671,0.0627297517265186,0.0631444125612804,0.0633813616097156,0.0639144969686951,0.0644772509587289,0.0680140333606558,0.0687202100389274,0.069150056712658,0.0693956833833612,0.0699483433924433,0.0705317067353634,0.0697499825544814,0.0705385776749853,0.0710185920961615,0.0712928860511194,0.0719100474497746,0.0725614955927995,0.0709524571689658,0.0718257066242836,0.0723572497709988,0.0726609887119789,0.0733444013291841,0.0740657813140118,0.0718349080705885,0.0728362843520749,0.0734458177408058,0.0737941225343663,0.0745778083198774,0.0754050322045836,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,15.937082897585263,14.210970102354535,14.90418815612793,2005000.0,-0.0967442517596745,-0.1446876007395361,-0.0780640143883731,-0.0372460019961384,0.0059764499678593,0.0226084634071772,0.0212730546767652,0.0150678574072271,0.0147051042486238,0.0145237276693222,0.0144330393796714,0.0142063186555443,0.0139947126463591,0.0222767697807388,0.0221487015998737,0.0220846675094412,0.0220526504642249,0.0219726078511842,0.0218979014123462,0.0311867491979872,0.0313140272251761,0.0313776662387706,0.0314094857455678,0.0314890345125609,0.0315632800284211,0.0350235945521063,0.0354599272312885,0.0356780935708796,0.0357871767406751,0.036059884665164,0.0363144120613536,0.0398925416959207,0.0405944449016265,0.0409453965044794,0.0411208723059059,0.041559561809472,0.0419690053461338,0.0460425642413894,0.0467837602697863,0.0471543582839848,0.047339657291084,0.047802904808832,0.0482352691587302,0.0497848077985887,0.0505626703796026,0.0509516016701095,0.051146067315363,0.0516322314284967,0.0520859846007548,0.054462497162313,0.0552212983726831,0.0556006989778682,0.0557903992804607,0.0562646500369421,0.0567072840763246,0.0621373791054303,0.0628482262507362,0.0632036498233892,0.0633813616097156,0.0638256410755318,0.0642403019102936,0.0681061433621695,0.068843023374279,0.0692114633803338,0.0693956833833612,0.0698562333909297,0.0702860800646602,0.0698528427875906,0.0706757246524642,0.071087165584901,0.0712928860511194,0.0718071872166654,0.0722872016378416,0.0710663592718334,0.0719775760947737,0.0724331845062438,0.0726609887119789,0.0732304992263166,0.0737620423730317,0.0719655223681737,0.0730104367488552,0.0735328939391959,0.0737941225343663,0.0744471940222922,0.0750567274110231,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,14.800209500586789,14.546490845219523,14.55758285522461,634400.0,-0.084286052319818,-0.1171180732160905,-0.0604367636457685,-0.0104806294666686,0.0090088053953387,0.0508478629038491,0.0576126721386265,0.0149922838325181,0.0145993012440312,0.0144179246647296,0.0143121216601369,0.0140854009360099,0.0138889096417665,0.0222500889097252,0.0221113483804547,0.0220473142900222,0.0220099610706032,0.0219299184575625,0.0218605481929273,0.0312132654536516,0.0313511499831062,0.0314147889967007,0.0314519117546308,0.0315314605216239,0.0316004027863512,0.0351144971936026,0.0355871909293833,0.0358053572689744,0.0359326209670692,0.0362053288915581,0.0364416757594484,0.0400387715304427,0.0407991666699574,0.0411501182728103,0.0413548400411411,0.0417935295447073,0.0421737271144646,0.0461969800806388,0.0469999424447354,0.0473705404589339,0.047586722633883,0.048049970151631,0.0484514513336793,0.0499468625029666,0.0507895469657316,0.0511784782562386,0.0514053548423676,0.0518915189555013,0.0523128611868838,0.0546205807478068,0.0554426153923744,0.0558220159975595,0.0560433330172508,0.0565175837737321,0.0569286010960159,0.0622854722607024,0.0630555566681171,0.0634109802407701,0.0636183106581509,0.0640625901239671,0.0644476323276745,0.068259660031359,0.0690579467111443,0.0694263867171991,0.0696413100540644,0.0701018600616328,0.0705010034015255,0.0700242765094393,0.0709157318630523,0.0713271727954891,0.0715671800060772,0.0720814811716232,0.0725272088484297,0.0712561961099459,0.0722433476681312,0.0726989560796014,0.072964727652959,0.0735342381672966,0.0740278139463893,0.072183212864149,0.0733152034432206,0.0738376606335614,0.0741424273279268,0.0747954988158527,0.0753614941053885,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,15.937084197998049,14.072327110971298,15.937084197998049,3600.0,-0.1822532780922833,-0.2062640579001778,-0.1334280081123823,-0.0794594346177938,-0.0845519938551552,-0.0476672472737517,-0.0407980399304803,0.0149318249727509,0.0145539570992058,0.0143574658049623,0.0142516628003697,0.0140551715061263,0.013843565496941,0.0222287442129144,0.0220953398578466,0.0220259695932113,0.0219886163737923,0.0219192461091571,0.0218445396703191,0.031234478458183,0.0313670597365049,0.0314360020012322,0.0314731247591623,0.0315420670238896,0.0316163125397499,0.0351872193067996,0.0356417325142811,0.0358780793821714,0.0360053430802662,0.0362416899481566,0.0364962173443462,0.0401557553980603,0.0408869045706706,0.0412671021404279,0.0414718239087588,0.0418520214785161,0.0422614650151779,0.0463205127520383,0.047092591948285,0.0474940731303333,0.0477102553052824,0.0481117364873307,0.0485441008372289,0.0500765062664689,0.0508867797883584,0.0513081220197409,0.0515349986058699,0.0519563408372525,0.0524100940095106,0.0547470476162018,0.0555374655436707,0.0559484828659545,0.0561697998856458,0.0565808172079296,0.0570234512473122,0.06240394678492,0.0631444125612804,0.0635294547649877,0.0637367851823686,0.064121827386076,0.0645364882208377,0.0683824733667105,0.069150056712658,0.0695492000525507,0.069764123389416,0.0701632667293086,0.0705931134030392,0.0701614234869182,0.0710185920961615,0.071464319772968,0.0717043269835562,0.0721500546603627,0.0726300690815389,0.071408065580436,0.0723572497709988,0.0728508255500914,0.073116597123449,0.0736101729025417,0.0741417160492568,0.0723573652609293,0.0734458177408058,0.0740118130303416,0.074316579724707,0.0748825750142428,0.0754921084029737,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,14.626904942786496,13.517755508422852,14.55758285522461,20000.0,-0.1204762717091921,-0.1334500337116957,-0.0465066140696083,0.0010478402110172,-0.0036406141948643,0.0347933393131303,0.0586148515414486,0.0149469396876927,0.0145993012440312,0.014387695234846,0.0142667775153115,0.0140400567911845,0.013843565496941,0.0222340803871171,0.0221113483804547,0.0220366419416168,0.0219939525479951,0.0219139099349544,0.0218445396703191,0.0312291752070502,0.0313511499831062,0.0314253954989664,0.0314678215080294,0.0315473702750225,0.0316163125397499,0.0351690387785004,0.0355871909293833,0.0358417183255729,0.035987162551967,0.0362598704764558,0.0364962173443462,0.0401265094311559,0.0407991666699574,0.0412086102066191,0.0414425779418544,0.0418812674454205,0.0422614650151779,0.0462896295841884,0.0469999424447354,0.0474323067946336,0.0476793721374326,0.0481426196551806,0.0485441008372289,0.0500440953255933,0.0507895469657316,0.0512433001379897,0.0515025876649944,0.051988751778128,0.0524100940095106,0.054715430899103,0.0554426153923744,0.055885249431757,0.056138183168547,0.0566124339250284,0.0570234512473122,0.0623743281538656,0.0630555566681171,0.0634702175028789,0.0637071665513142,0.0641514460171304,0.0645364882208377,0.0683517700328727,0.0690579467111443,0.0694877933848749,0.0697334200555781,0.0701939700631465,0.0705931134030392,0.0701271367425485,0.0709157318630523,0.0713957462842286,0.0716700402391864,0.0721843414047324,0.0726300690815389,0.0713700982128135,0.0722433476681312,0.0727748908148464,0.0730786297558265,0.0736481402701642,0.0741417160492568,0.0723138271617342,0.0733152034432206,0.0739247368319515,0.074273041625512,0.0749261131134379,0.0754921084029737,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,14.626906394958494,14.55758430051425,14.626906394958496,5000.0,-0.1156403523590632,-0.1389912112354207,-0.0505478658311764,-0.0060870069241749,-0.0073942017508417,0.0211733092319355,0.0695536662188947,0.0148864808279254,0.014538842384264,0.0143423510900205,0.0142516628003697,0.0140551715061263,0.0138737949268247,0.0222127356903062,0.0220900036836439,0.0220206334190086,0.0219886163737923,0.0219192461091571,0.0218552120187246,0.0312503882115817,0.0313723629876377,0.0314413052523651,0.0314731247591623,0.0315420670238896,0.0316057060374841,0.0352417608916974,0.0356599130425803,0.0358962599104707,0.0360053430802662,0.0362416899481566,0.0364598562877477,0.0402434932987736,0.040916150537575,0.0412963481073323,0.0414718239087588,0.0418520214785161,0.042202973081369,0.0464131622555879,0.0471234751161349,0.0475249562981832,0.0477102553052824,0.0481117364873307,0.0484823345015292,0.0501737390890957,0.050919190729234,0.0513405329606165,0.0515349986058699,0.0519563408372525,0.0523452721277594,0.054841897767498,0.0555690822607694,0.0559800995830533,0.0561697998856458,0.0565808172079296,0.0569602178131147,0.0624928026780833,0.0631740311923348,0.0635590733960421,0.0637367851823686,0.064121827386076,0.0644772509587289,0.0684745833682242,0.0691807600464959,0.0695799033863886,0.069764123389416,0.0701632667293086,0.0705317067353634,0.0702642837200274,0.0710528788405313,0.0714986065173378,0.0717043269835562,0.0721500546603627,0.0725614955927995,0.0715219676833035,0.0723952171386213,0.072888792917714,0.073116597123449,0.0736101729025417,0.0740657813140118,0.0724879795585144,0.0734893558400009,0.0740553511295367,0.074316579724707,0.0748825750142428,0.0754050322045836,,,,,,,,,,,,,,,,,,,,,,,,1.4364516129032259,0.02903225806451613,,0.02903225806451613,,,,,2.7264516129032255,4.175483870967742,,,,,,-36.653225806451616,,-36.653225806451616,,,4.599032258064516,,31.08967741935484,,1.3574193548387097,37.046451612903226,4.5687096774193545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
