Date,High,Low,Close,Volume,return_2m,return_3m,return_4m,return_5m,return_6m,return_8m,return_12m,expected_return_50d_US3Y,expected_return_50d_US5Y,expected_return_50d_US7Y,expected_return_50d_US10Y,expected_return_50d_US20Y,expected_return_50d_US30Y,expected_return_70d_US3Y,expected_return_70d_US5Y,expected_return_70d_US7Y,expected_return_70d_US10Y,expected_return_70d_US20Y,expected_return_70d_US30Y,expected_return_100d_US3Y,expected_return_100d_US5Y,expected_return_100d_US7Y,expected_return_100d_US10Y,expected_return_100d_US20Y,expected_return_100d_US30Y,expected_return_120d_US3Y,expected_return_120d_US5Y,expected_return_120d_US7Y,expected_return_120d_US10Y,expected_return_120d_US20Y,expected_return_120d_US30Y,expected_return_150d_US3Y,expected_return_150d_US5Y,expected_return_150d_US7Y,expected_return_150d_US10Y,expected_return_150d_US20Y,expected_return_150d_US30Y,expected_return_180d_US3Y,expected_return_180d_US5Y,expected_return_180d_US7Y,expected_return_180d_US10Y,expected_return_180d_US20Y,expected_return_180d_US30Y,expected_return_200d_US3Y,expected_return_200d_US5Y,expected_return_200d_US7Y,expected_return_200d_US10Y,expected_return_200d_US20Y,expected_return_200d_US30Y,expected_return_220d_US3Y,expected_return_220d_US5Y,expected_return_220d_US7Y,expected_return_220d_US10Y,expected_return_220d_US20Y,expected_return_220d_US30Y,expected_return_250d_US3Y,expected_return_250d_US5Y,expected_return_250d_US7Y,expected_return_250d_US10Y,expected_return_250d_US20Y,expected_return_250d_US30Y,expected_return_280d_US3Y,expected_return_280d_US5Y,expected_return_280d_US7Y,expected_return_280d_US10Y,expected_return_280d_US20Y,expected_return_280d_US30Y,expected_return_300d_US3Y,expected_return_300d_US5Y,expected_return_300d_US7Y,expected_return_300d_US10Y,expected_return_300d_US20Y,expected_return_300d_US30Y,expected_return_320d_US3Y,expected_return_320d_US5Y,expected_return_320d_US7Y,expected_return_320d_US10Y,expected_return_320d_US20Y,expected_return_320d_US30Y,expected_return_350d_US3Y,expected_return_350d_US5Y,expected_return_350d_US7Y,expected_return_350d_US10Y,expected_return_350d_US20Y,expected_return_350d_US30Y,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Current Ratio_x,Debt to Equity ratio,Current Ratio_y,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Price/Earnings,Price/Book,Price/FCF,Price/Sales
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,79.2,0.0,79.2,0.0,0.0,0.0,0.0,0.19,386.4,-173.2,0.0,0.0,0.0,0.0,0.0,0.0,-173.2,0.0,0.0,-3.6,0.0,0.0,-6.9,-189.1,-199.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,171.4,488.2,0.0,61.5,751.7,1948.4,0.0,176.6,126.3,2251.3,2055.9,389.2,86.5,222.7,309.2,698.4,1362.6,0.0,0.0,-5.1,1357.5,2055.9,7.3,17.2,0.0,17.2,0.0,0.0,0.0,0.0,10.81,-32.7,76.9,0.0,-74.9,0.0,0.0,0.0,0.0,2.0,0.0,-12.6,0.5,0.0,0.0,-4.4,38.4,21.9,-10.3,0.0,0.0,1.931,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.1,-48.5,-11.3,-59.8,-27.4,-96.7,72.4,43.5,-15.2,-180.8,32.7,0.0,74.9,0.0,0.0,0.0,0.0,107.6,-1.4,22.4,11.5,0.0,0.0,8.5,29.6,62.2,-10.3,4.3,-2.8,0.0,0.0,0.0,0.0,0.0,21.856,14.7913,14.7913,0.0,14.5887,9.8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1842,0.7486,740.3,578.5,161.8,0.0,52.3,0.0,52.3,109.5,-1.5,108.0,38.7,69.3,0.0,77.0,0.0,72.9,109.5,109.5,146.0,146.0,0.5,0.5,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.7,23.6,-15.7,7.9,-1.0,40.4,-59.7,-49.9,-68.4,48.2,-39.8,0.0,0.0,0.0,0.0,0.0,0.0,-39.8,-7.1,8.4,1.3,0.0,0.0,-3.4,6.1,4.0,12.7,1.9,-3.4,0.0,0.0,0.0,0.0,0.0,24.9623,17.4695,17.4695,0.0,17.2636,14.2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302,0.0576,728.7,546.8,181.9,0.0,54.6,0.0,54.6,127.3,-1.5,125.8,53.2,72.6,0.0,108.7,0.0,103.9,150.9001,127.3,146.0,146.0,0.71,0.71,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,24.4,27.0,51.4,28.4,56.3,-12.7,6.4,100.7,161.2,-40.9,0.0,0.0,0.0,0.0,0.0,0.0,-40.9,8.5,3.2,-18.79,0.0,0.0,-2.1,-121.8,-121.3,-0.2,-6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5144,-0.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.392307692307692,1.9615384615384615,0.14615384615384613,2.1076923076923078,-1.8461538461538463,1.8923076923076925,1.2076923076923076,1.5923076923076922,0.34615384615384615,8.846153846153847,-4.484615384615385,0.0,0.0,0.0,0.0,0.0,0.0,-4.484615384615385,-0.04615384615384615,-0.03076923076923077,-0.07692307692307693,0.0,0.0,-0.19230769230769232,-1.376923076923077,-1.646153846153846,2.769230769230769,0.2076923076923077,-0.19230769230769232,0.0,0.0,0.0,0.0,0.0,1.789553846153846,1.2386153846153847,1.2386153846153847,0.0,1.2237538461538462,0.7887538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06054615384615385,0.029853846153846154,59.715384615384615,45.823076923076925,13.892307692307693,0.0,4.276923076923077,0.0,4.276923076923077,9.615384615384615,-0.11538461538461539,9.5,3.923076923076923,5.576923076923077,0.0,6.392307692307692,0.0,6.123076923076923,11.576923076923077,9.615384615384615,11.238461538461538,11.238461538461538,0.04153846153846154,0.04153846153846154,,,,
2016-11-10,28.966079007128293,26.70072667372165,27.157379150390625,35019100.0,0.2146391476278608,0.3014294977036564,0.3720193045680773,0.4170904535713844,0.4137393484385201,0.4227266648911723,0.7434396607232554,0.0146754708329284,0.015794667547837,0.0168277722077527,0.0174878112960321,0.018721797417598,0.0197549020775137,0.0172365925782138,0.0190844869869223,0.020790235671884,0.0218800195539428,0.0239174415943137,0.0256231902792754,0.0163363880483244,0.0193343684557412,0.0221017349856644,0.0238697747131153,0.0271752402905236,0.0299426068204468,0.0122983876009251,0.0161099734848945,0.0196283604547124,0.0218762187965405,0.0260787365660452,0.0295971235358631,0.0059496600496976,0.0104740175227584,0.0146503474978915,0.0173185583153376,0.0223069524523021,0.0264832824274351,0.0002868091033031,0.0051663127546072,0.0096704699711955,0.0125481259706826,0.0179280915349409,0.0224322487515293,-0.0083608771744644,-0.0029502708053553,0.0020441350738222,0.0052350054966301,0.0112005458523144,0.016194951731492,-0.0132723288406123,-0.0076972350089111,-0.0025509945488792,0.0007368813005856,0.0068837796278459,0.0120300200878778,-0.0181621261977067,-0.0125409682050781,-0.0073522069811132,-0.0040371650880245,0.002160521929489,0.0073492831534539,-0.0274679030020193,-0.0215889287752007,-0.0161621833350605,-0.0126950959705264,-0.0062131500281367,-0.0007864045879964,-0.0385204247542672,-0.0322758697822701,-0.0265116651927343,-0.0228289789271976,-0.0159439567785854,-0.0101797521890496,-0.0518664587185963,-0.0452084585937205,-0.0390626123246044,-0.0351360994304469,-0.0277952274978915,-0.0216493812287754,-0.0689260641728617,-0.061863020859497,-0.0553432885702372,-0.051177904052099,-0.0433904460399276,-0.0368707137506678,,,,,,,,,,,,,,,,,,,,,,,,6.392307692307692,1.9615384615384615,0.14615384615384613,2.1076923076923078,-1.8461538461538463,1.8923076923076925,1.2076923076923076,1.5923076923076922,0.34615384615384615,8.846153846153847,-4.484615384615385,,,,,,,-4.484615384615385,-0.04615384615384615,-0.03076923076923077,-0.07692307692307693,,,-0.19230769230769232,-1.376923076923077,-1.646153846153846,2.769230769230769,0.2076923076923077,-0.19230769230769232,,,,,,1.789553846153846,1.2386153846153847,1.2386153846153847,,1.2237538461538462,0.7887538461538461,,,,,,,,,,0.06054615384615385,0.029853846153846154,59.715384615384615,45.823076923076925,13.892307692307693,,4.276923076923077,,4.276923076923077,9.615384615384615,-0.11538461538461539,9.5,3.923076923076923,5.576923076923077,,6.392307692307692,,6.123076923076923,11.576923076923077,9.615384615384615,11.238461538461538,11.238461538461538,0.04153846153846154,0.04153846153846154,,,,
2016-11-14,27.24691936698796,25.74265277505322,27.03202438354492,4481900.0,0.2328583264315016,0.3201166253168268,0.4053497440054256,0.3940298461125529,0.4356786202300979,0.4597569699093304,0.7997287153222641,0.0149624443495717,0.0160816410644803,0.0170860483727316,0.0177173901093467,0.0189226788792483,0.0198983888358353,0.0177104116573699,0.0195583060660783,0.0212166728431244,0.0222590748172676,0.0242491149497229,0.0258600998188534,0.017105100973303,0.0201030813807199,0.0227935766181452,0.0244847450530983,0.0277133393380087,0.0303269632829362,0.0132757173147634,0.0170873031987328,0.0205079571971668,0.0226580825676111,0.026762867365732,0.0300857883927822,0.0071097517094568,0.0116341091825176,0.0156944299916747,0.0182466316431449,0.0231190166141335,0.0270633282573147,0.0015379638856888,0.0064174675369928,0.0107965092753426,0.0135490497965911,0.0188038998826108,0.0230578261427221,-0.0069735422080261,-0.0015629358389171,0.0032927365436166,0.0063448734697806,0.0121716803288211,0.0168886192147111,-0.0118428176017145,-0.0062677237700133,-0.0012644344338712,0.0018804902917038,0.0078844374950743,0.0127447757073267,-0.0167208036354942,-0.0110996456428656,-0.006055016675122,-0.0028841070382545,0.0031694477230377,0.0080699444345601,-0.0259604737130914,-0.0200814994862728,-0.0148054969750254,-0.0114891525393841,-0.0051579495258872,-3.268994353254964e-05,-0.0369192568127294,-0.0306747018407324,-0.0250706140453504,-0.0215480445739674,-0.014823139219509,-0.0093791682182808,-0.0501592791993974,-0.0435012790745216,-0.0375261507573254,-0.0337703558150877,-0.0266002018344523,-0.0207957914691759,-0.0671150274258451,-0.0600519841124804,-0.0537133554979223,-0.0497290746544857,-0.042122720317016,-0.0359651953771595,,,,,,,,,,,,,,,,,,,,,,,,6.392307692307692,1.9615384615384615,0.14615384615384613,2.1076923076923078,-1.8461538461538463,1.8923076923076925,1.2076923076923076,1.5923076923076922,0.34615384615384615,8.846153846153847,-4.484615384615385,,,,,,,-4.484615384615385,-0.04615384615384615,-0.03076923076923077,-0.07692307692307693,,,-0.19230769230769232,-1.376923076923077,-1.646153846153846,2.769230769230769,0.2076923076923077,-0.19230769230769232,,,,,,1.789553846153846,1.2386153846153847,1.2386153846153847,,1.2237538461538462,0.7887538461538461,,,,,,,,,,0.06054615384615385,0.029853846153846154,59.715384615384615,45.823076923076925,13.892307692307693,,4.276923076923077,,4.276923076923077,9.615384615384615,-0.11538461538461539,9.5,3.923076923076923,5.576923076923077,,6.392307692307692,,6.123076923076923,11.576923076923077,9.615384615384615,11.238461538461538,11.238461538461538,0.04153846153846154,0.04153846153846154,,,,
2016-11-15,27.488677131120024,26.5216488423055,27.246919631958008,3667200.0,0.2122904820663407,0.3090439616910694,0.3992209997554818,0.3949260750594687,0.4243554865363415,0.4482439313380468,0.763796922318313,0.014991141701236,0.0161390357678089,0.0171434430760602,0.0177173901093467,0.018893981527584,0.0198409941325066,0.0177577935652855,0.0196530698819095,0.0213114366589556,0.0222590748172676,0.0242017330418073,0.0257653360030222,0.0171819722658009,0.0202568239657156,0.0229473192031409,0.0244847450530983,0.0276364680455108,0.0301732206979404,0.0133734502861472,0.0172827691415004,0.0207034231399345,0.0226580825676111,0.0266651343943482,0.0298903224500146,0.0072257608754327,0.0118661275144695,0.0159264483236266,0.0182466316431449,0.0230030074481576,0.0268313099253629,0.0016630793639273,0.00666769849347,0.0110467402318198,0.0135490497965911,0.0186787844043723,0.022807595186245,-0.0068348087113823,-0.0012854688456295,0.0035702035369042,0.0063448734697806,0.0120329468321773,0.0166111522214234,-0.0116998664778248,-0.0059818215222338,-0.0009785321860916,0.0018804902917038,0.0077414863711846,0.0124588734595472,-0.016576671379273,-0.0108113811304231,-0.0057667521626795,-0.0028841070382545,0.0030253154668165,0.0077816799221176,-0.0258097307841987,-0.0197800136284873,-0.0145040111172398,-0.0114891525393841,-0.00530869245478,-0.0003341758013181,-0.0367591400185757,-0.0303544682524248,-0.0247503804570428,-0.0215480445739674,-0.0149832560136628,-0.0096994018065883,-0.0499885612474775,-0.0431598431706818,-0.0371847148534856,-0.0337703558150877,-0.0267709197863722,-0.0211372273730157,-0.0669339237511435,-0.0596897767630771,-0.0533511481485189,-0.0497290746544857,-0.0423038239917176,-0.0363274027265628,,,,,,,,,,,,,,,,,,,,,,,,6.392307692307692,1.9615384615384615,0.14615384615384613,2.1076923076923078,-1.8461538461538463,1.8923076923076925,1.2076923076923076,1.5923076923076922,0.34615384615384615,8.846153846153847,-4.484615384615385,,,,,,,-4.484615384615385,-0.04615384615384615,-0.03076923076923077,-0.07692307692307693,,,-0.19230769230769232,-1.376923076923077,-1.646153846153846,2.769230769230769,0.2076923076923077,-0.19230769230769232,,,,,,1.789553846153846,1.2386153846153847,1.2386153846153847,,1.2237538461538462,0.7887538461538461,,,,,,,,,,0.06054615384615385,0.029853846153846154,59.715384615384615,45.823076923076925,13.892307692307693,,4.276923076923077,,4.276923076923077,9.615384615384615,-0.11538461538461539,9.5,3.923076923076923,5.576923076923077,,6.392307692307692,,6.123076923076923,11.576923076923077,9.615384615384615,11.238461538461538,11.238461538461538,0.04153846153846154,0.04153846153846154,,,,
2016-11-16,28.688510169679176,27.408092656401323,28.38407516479492,4342300.0,0.1637223035689445,0.2651614797771451,0.3314317239673876,0.3390409389420237,0.4163392899741489,0.4010512430593027,0.7159262248318878,0.014991141701236,0.0161390357678089,0.0171434430760602,0.0176886927576824,0.018807889472591,0.019697507374185,0.0177577935652855,0.0196530698819095,0.0213114366589556,0.022211692909352,0.0240595873180605,0.0255284264634442,0.0171819722658009,0.0202568239657156,0.0229473192031409,0.0244078737606004,0.0274058541680172,0.0297888642354511,0.0133734502861472,0.0172827691415004,0.0207034231399345,0.0225603495962273,0.0263719354801967,0.0294016575930954,0.0072257608754327,0.0118661275144695,0.0159264483236266,0.018130622477169,0.0226549799502298,0.0262512640954833,0.0016630793639273,0.00666769849347,0.0110467402318198,0.0134239343183525,0.0183034379696566,0.0221820177950521,-0.0068348087113823,-0.0012854688456295,0.0035702035369042,0.0062061399731368,0.0116167463422459,0.0159174847382043,-0.0116998664778248,-0.0059818215222338,-0.0009785321860916,0.001737539167814,0.0073126329995152,0.0117441178400983,-0.016576671379273,-0.0108113811304231,-0.0057667521626795,-0.0030282392944758,0.0025929186981527,0.0070610186410114,-0.0258097307841987,-0.0197800136284873,-0.0145040111172398,-0.0116398954682769,-0.0057609212414583,-0.001087890445782,-0.0367591400185757,-0.0303544682524248,-0.0247503804570428,-0.0217081613681212,-0.0154636063961241,-0.0104999857773572,-0.0499885612474775,-0.0431598431706818,-0.0371847148534856,-0.0339410737670076,-0.0272830736421318,-0.0219908171326152,-0.0669339237511435,-0.0596897767630771,-0.0533511481485189,-0.0499101783291874,-0.0428471350158226,-0.0372329211000711,,,,,,,,,,,,,,,,,,,,,,,,6.392307692307692,1.9615384615384615,0.14615384615384613,2.1076923076923078,-1.8461538461538463,1.8923076923076925,1.2076923076923076,1.5923076923076922,0.34615384615384615,8.846153846153847,-4.484615384615385,,,,,,,-4.484615384615385,-0.04615384615384615,-0.03076923076923077,-0.07692307692307693,,,-0.19230769230769232,-1.376923076923077,-1.646153846153846,2.769230769230769,0.2076923076923077,-0.19230769230769232,,,,,,1.789553846153846,1.2386153846153847,1.2386153846153847,,1.2237538461538462,0.7887538461538461,,,,,,,,,,0.06054615384615385,0.029853846153846154,59.715384615384615,45.823076923076925,13.892307692307693,,4.276923076923077,,4.276923076923077,9.615384615384615,-0.11538461538461539,9.5,3.923076923076923,5.576923076923077,,6.392307692307692,,6.123076923076923,11.576923076923077,9.615384615384615,11.238461538461538,11.238461538461538,0.04153846153846154,0.04153846153846154,,,,
