Date,Open,High,Low,Close,Volume,future_close_2m,return_2m,future_close_3m,return_3m,future_close_4m,return_4m,future_close_5m,return_5m,future_close_6m,return_6m,future_close_8m,return_8m,future_close_12m,return_12m,future_close_18m,return_18m,future_close_24m,return_24m,expected_return_50d_US3Y,expected_return_50d_US5Y,expected_return_50d_US7Y,expected_return_50d_US10Y,expected_return_50d_US20Y,expected_return_50d_US30Y,expected_return_70d_US3Y,expected_return_70d_US5Y,expected_return_70d_US7Y,expected_return_70d_US10Y,expected_return_70d_US20Y,expected_return_70d_US30Y,expected_return_100d_US3Y,expected_return_100d_US5Y,expected_return_100d_US7Y,expected_return_100d_US10Y,expected_return_100d_US20Y,expected_return_100d_US30Y,expected_return_120d_US3Y,expected_return_120d_US5Y,expected_return_120d_US7Y,expected_return_120d_US10Y,expected_return_120d_US20Y,expected_return_120d_US30Y,expected_return_150d_US3Y,expected_return_150d_US5Y,expected_return_150d_US7Y,expected_return_150d_US10Y,expected_return_150d_US20Y,expected_return_150d_US30Y,expected_return_180d_US3Y,expected_return_180d_US5Y,expected_return_180d_US7Y,expected_return_180d_US10Y,expected_return_180d_US20Y,expected_return_180d_US30Y,expected_return_200d_US3Y,expected_return_200d_US5Y,expected_return_200d_US7Y,expected_return_200d_US10Y,expected_return_200d_US20Y,expected_return_200d_US30Y,expected_return_220d_US3Y,expected_return_220d_US5Y,expected_return_220d_US7Y,expected_return_220d_US10Y,expected_return_220d_US20Y,expected_return_220d_US30Y,expected_return_250d_US3Y,expected_return_250d_US5Y,expected_return_250d_US7Y,expected_return_250d_US10Y,expected_return_250d_US20Y,expected_return_250d_US30Y,expected_return_280d_US3Y,expected_return_280d_US5Y,expected_return_280d_US7Y,expected_return_280d_US10Y,expected_return_280d_US20Y,expected_return_280d_US30Y,expected_return_300d_US3Y,expected_return_300d_US5Y,expected_return_300d_US7Y,expected_return_300d_US10Y,expected_return_300d_US20Y,expected_return_300d_US30Y,expected_return_320d_US3Y,expected_return_320d_US5Y,expected_return_320d_US7Y,expected_return_320d_US10Y,expected_return_320d_US20Y,expected_return_320d_US30Y,expected_return_350d_US3Y,expected_return_350d_US5Y,expected_return_350d_US7Y,expected_return_350d_US10Y,expected_return_350d_US20Y,expected_return_350d_US30Y
2023-05-04,24.30114597746709,25.68135094844873,24.03462277429606,25.605201721191406,77004200,24.46296119689941,-0.0446097061343067,22.39741325378418,-0.125278781332638,21.705171585083008,-0.1523139781742336,18.9404239654541,-0.2602899921784796,18.59483337402344,-0.2737868821930053,20.27314567565918,-0.2082411262989311,18.81623268127441,-0.265140228686357,23.040000915527344,-0.1001828001042869,21.18000030517578,-0.1728243137547022,0.0203565517460064,0.0199278923007681,0.0199993355416411,0.0201184076097629,0.0211424273956099,0.0209757265002395,0.020620037950542,0.0208511633753079,0.0208126424711803,0.0207484409643008,0.0201963080051377,0.0202861901147689,0.0313501310507318,0.0315913730649554,0.0315511660625848,0.0314841543919671,0.0309078540246552,0.0310016703635199,0.0373575078278523,0.0369663969708091,0.0370315821136497,0.0371402240183839,0.0380745443990982,0.0379224457324703,0.0410699782927507,0.0401575019914827,0.0403095813750274,0.0405630470142685,0.0427428515117422,0.0423879996168046,0.034965275778242,0.0331865518750329,0.0334830058589011,0.0339770958320148,0.0382262696007921,0.037534543638433,0.0641898524093581,0.0642334762382468,0.0642262056000986,0.0642140878698518,0.0641098753897288,0.0641268402120744,0.1243544256477117,0.1271466890148243,0.1266813117869722,0.1259056830738854,0.1192352761413387,0.1203211563396603,0.1542882961818071,0.1573076972930822,0.1568044637745364,0.1559657412436266,0.1487527274778028,0.1499269390210765,0.1230065746535738,0.1241398666555994,0.1239509846552618,0.1236361813213658,0.1209288726498602,0.1213695973173146,0.1283687603385046,0.1293538457949629,0.1291896648855532,0.128916030036537,0.1265627703349977,0.1269458591236203,0.0769801368066583,0.0763179349304569,0.0764283019098238,0.0766122468754353,0.0781941735796941,0.077936650627838,-0.0311414732291012,-0.0344924865580404,-0.0339339843365505,-0.0330031473007341,-0.0249979487927128,-0.0263011206428558
2023-05-05,25.376753330017923,25.728944630950625,24.94841280395664,25.224454879760746,11289900,24.46296119689941,-0.0301887072085876,22.39741325378418,-0.1120754299528941,21.705171585083008,-0.1395187056153783,18.969226837158203,-0.2479826847565108,18.575634002685547,-0.263586305780189,20.70965003967285,-0.1789852292788463,18.698633193969727,-0.2587101174989956,23.229999542236328,-0.079068322666695,21.18000030517578,-0.1603386314536412,0.020737582363996,0.0202136652642603,0.0202136652642603,0.0202851085051333,0.0212614994637316,0.0210471697411125,0.0204145931285278,0.0206970797587973,0.0206970797587973,0.0206585588546696,0.0201321064982582,0.0202476692106412,0.0311356937047553,0.031430545055473,0.031430545055473,0.0313903380531024,0.0308408423540375,0.0309614633611493,0.0377051619230018,0.0372271375421713,0.0372271375421713,0.0372923226850118,0.0381831863038324,0.0379876308753108,0.0418810683383223,0.0407658195256614,0.0407658195256614,0.0409178989092061,0.0429963171509833,0.0425400790003493,0.0365463636922057,0.0343723678105057,0.0343723678105057,0.0346688217943739,0.0387203595739057,0.0378309976223011,0.0641510756725681,0.0642043936856543,0.0642043936856543,0.0641971230475062,0.0640977576594819,0.0641195695739263,0.1218724137658339,0.1252851801034159,0.1252851801034159,0.1248198028755638,0.1184596474282519,0.1198557791118082,0.151604384082896,0.1552947632188988,0.1552947632188988,0.154791529700353,0.1479140049468931,0.1494237055025306,0.1219992039851066,0.123384338654249,0.123384338654249,0.1231954566539114,0.1206140693159641,0.121180715316977,0.1274931288216527,0.128697122157324,0.128697122157324,0.1285329412479143,0.1262891354859814,0.1267816782142106,0.0775687606966151,0.0767594028479245,0.0767594028479245,0.0768697698272914,0.0783781185453056,0.0780470176072049,-0.0281627947144887,-0.032258477672081,-0.032258477672081,-0.0316999754505911,-0.0240671117568964,-0.025742618421366
2023-05-08,25.06263824163042,25.557609126407343,24.66285434477841,25.23397445678711,6308300,24.006067276000977,-0.0486608711952574,22.25463104248047,-0.1180687338575511,20.44759559631348,-0.1896799439450274,19.0748233795166,-0.2440816878775075,18.5853328704834,-0.2634797620838299,20.98124885559082,-0.1685317391629698,20.253551483154297,-0.1973697398387134,23.68000030517578,-0.0615826157021951,21.18000030517578,-0.160655395706836,0.0209042832593664,0.0204041805732551,0.0204279949868794,0.0204756238141281,0.0214282003591021,0.0212376850501073,0.0203247110188965,0.0205943573477902,0.0205815170464143,0.0205558364436625,0.020042224388627,0.0201449467996341,0.0310418773658905,0.0313233263824847,0.0313099240483612,0.0312831193801141,0.0307470260151728,0.0308542446881611,0.0378572605896298,0.037400964589746,0.0374226929706929,0.0374661497325866,0.0383352849704603,0.0381614579228856,0.0422359202332599,0.0411713645484472,0.0412220576762954,0.0413234439319919,0.0433511690459208,0.0429456240231351,0.0372380896545648,0.0351629117674875,0.0352617297621102,0.0354593657513557,0.0394120855362648,0.038621541579283,0.0641341108502225,0.0641850053172593,0.0641825817712099,0.0641777346791112,0.0640807928371363,0.0641001812055313,0.1207865335675123,0.124044174162477,0.1238890484198596,0.1235787969346249,0.1173737672299303,0.1186147731708693,0.1504301725396223,0.1539528071694432,0.1537850626632613,0.1534495736508974,0.1467397934036194,0.1480817494530751,0.1215584793176522,0.1228806533200154,0.1228176926532362,0.1226917713196778,0.1201733446485097,0.1206770299827434,0.1271100400330301,0.1282593063988981,0.1282045794290949,0.1280951254894884,0.1259060466973588,0.1263438624557847,0.0778262836484711,0.0770537147929029,0.0770905037860252,0.0771640817722698,0.0786356414971617,0.0783413295521833,-0.0268596228643457,-0.0307691384147747,-0.0305829710076114,-0.0302106361932848,-0.0227639399067534,-0.0242532791640597
2023-05-09,25.23397396308101,25.54808974620895,24.81515231373016,25.015045166015625,4684000,24.03462219238281,-0.0391933321377637,22.226076126098636,-0.1114916651722047,20.44759559631348,-0.1825881000569725,19.0748233795166,-0.2374659628665854,18.64353370666504,-0.2547071739053523,21.194652557373047,-0.1527237941522008,20.34268569946289,-0.1867819720309921,23.68000030517578,-0.0533696762080437,21.18000030517578,-0.1533095317393219,0.0208328400184934,0.0204518094005038,0.0204518094005038,0.0204994382277525,0.0214758291863508,0.0212614994637316,0.0203632319230242,0.0205686767450384,0.0205686767450384,0.0205429961422866,0.0200165437858752,0.0201321064982582,0.0310820843682611,0.0312965217142377,0.0312965217142377,0.0312697170459906,0.0307202213469257,0.0308408423540375,0.0377920754467892,0.0374444213516397,0.0374444213516397,0.0374878781135334,0.038378741732354,0.0381831863038324,0.0420838408497152,0.0412727508041436,0.0412727508041436,0.0413741370598401,0.0434525553016173,0.0429963171509833,0.0369416356706966,0.035360547756733,0.035360547756733,0.0355581837459784,0.0396097215255102,0.0387203595739057,0.0641413814883706,0.0641801582251606,0.0641801582251606,0.0641753111330618,0.0640759457450376,0.0640977576594819,0.1212519107953645,0.1237339226772423,0.1237339226772423,0.1234236711920076,0.1170635157446956,0.1184596474282519,0.1509334060581682,0.1536173181570793,0.1536173181570793,0.1532818291447155,0.1464043043912556,0.1479140049468931,0.1217473613179898,0.122754731986457,0.122754731986457,0.1226288106528986,0.1200474233149513,0.1206140693159641,0.1272742209424398,0.1281498524592916,0.1281498524592916,0.1280403985196851,0.1257965927577523,0.1262891354859814,0.0777159166691043,0.0771272927791475,0.0771272927791475,0.0772008707653921,0.0787092194834063,0.0783781185453056,-0.0274181250858355,-0.0303968036004481,-0.0303968036004481,-0.0300244687861215,-0.0223916050924268,-0.0240671117568964
2023-05-10,25.01504498255672,25.48145921374782,24.758040666734868,24.98648834228516,9602400,24.03462219238281,-0.0380952351872304,22.24511337280273,-0.109714295659672,21.18678092956543,-0.1520704854827239,18.902027130126957,-0.2435100574681934,18.575634002685547,-0.2565728425610888,21.11705207824707,-0.1548611477944165,20.34268569946289,-0.1858525527560214,23.780000686645508,-0.0482856029671798,21.18000030517578,-0.1523418571255399,0.0205470670550012,0.0201184076097629,0.0201898508506359,0.020261294091509,0.0213329427046047,0.0211424273956099,0.0205173155395349,0.0207484409643008,0.0207099200601732,0.0206713991560455,0.0200935855941306,0.0201963080051377,0.0312429123777435,0.0314841543919671,0.0314439473895965,0.0314037403872259,0.0308006353516669,0.0309078540246552,0.0375313348754271,0.0371402240183839,0.0372054091612244,0.037270594304065,0.0382483714466729,0.0380745443990982,0.0414755233155365,0.0405630470142685,0.0407151263978132,0.0408672057813578,0.043148396534528,0.0427428515117422,0.0357558197352239,0.0339770958320148,0.0342735498158829,0.0345700037997511,0.0390168135577739,0.0382262696007921,0.0641704640409631,0.0642140878698518,0.0642068172317037,0.0641995465935555,0.0640904870213338,0.0641098753897288,0.1231134197067728,0.1259056830738854,0.1254403058460333,0.1249749286181812,0.1179942702003998,0.1192352761413387,0.1529463401323516,0.1559657412436266,0.1554625077250808,0.1549592742065349,0.1474107714283473,0.1487527274778028,0.1225028893193402,0.1236361813213658,0.1234472993210282,0.1232584173206906,0.1204251873156266,0.1209288726498602,0.1279309445800787,0.128916030036537,0.1287518491271273,0.1285876682177175,0.1261249545765717,0.1265627703349977,0.0772744487516367,0.0766122468754353,0.0767226138548022,0.0768329808341691,0.0784884855246725,0.0781941735796941,-0.0296521339717949,-0.0330031473007341,-0.0324446450792442,-0.0318861428577544,-0.0235086095354065,-0.0249979487927128
2023-05-11,24.777080354651563,25.06263951742165,24.748523712158203,24.748523712158203,5687300,23.872804641723636,-0.0353846993307466,22.578264236450195,-0.087692482224377,21.18678092956543,-0.1439173836798595,18.786828994750977,-0.2408909228989051,18.575634002685547,-0.2494245629059522,21.272253036499023,-0.1404637592161262,20.34268569946289,-0.1780242758694675,23.780000686645508,-0.0391345777541021,21.18000030517578,-0.1441913646440783,0.0205708814686255,0.0200945931961385,0.0201184076097629,0.0201660364370116,0.0211900562228586,0.0209757265002395,0.020504475238159,0.0207612812656767,0.0207484409643008,0.0207227603615491,0.0201706274023859,0.0202861901147689,0.03122951004362,0.0314975567260906,0.0314841543919671,0.03145734972372,0.0308810493564081,0.0310016703635199,0.0375530632563739,0.037118495637437,0.0371402240183839,0.0371836807802776,0.0381180011609919,0.0379224457324703,0.0415262164433848,0.0405123538864203,0.0405630470142685,0.0406644332699649,0.0428442377674386,0.0423879996168046,0.0358546377298466,0.033878277837392,0.0339770958320148,0.0341747318212602,0.0384239055900375,0.037534543638433,0.0641680404949137,0.0642165114159011,0.0642140878698518,0.064209240777753,0.06410502829763,0.0641268402120744,0.1229582939641555,0.1260608088165028,0.1259056830738854,0.1255954315886507,0.118925024656104,0.1203211563396603,0.1527785956261696,0.1561334857498086,0.1559657412436266,0.1556302522312627,0.1484172384654389,0.1499269390210765,0.122439928652561,0.123699141988145,0.1236361813213658,0.1235102599878074,0.1208029513163018,0.1213695973173146,0.1278762176102754,0.1289707570063402,0.128916030036537,0.1288065760969305,0.1264533163953912,0.1269458591236203,0.077311237744759,0.076575457882313,0.0766122468754353,0.0766858248616799,0.0782677515659387,0.077936650627838,-0.0294659665646317,-0.0331893147078974,-0.0330031473007341,-0.0326308124864075,-0.0246256139783863,-0.0263011206428558
2023-05-12,24.767559528989192,25.338679625224,24.65333478352593,25.224454879760746,5433500,24.03462219238281,-0.0471698077540067,22.578264236450195,-0.1049057613305951,20.217199325561523,-0.1985079787875564,18.54683303833008,-0.2647280931644062,18.52713203430176,-0.265509121104246,20.864850997924805,-0.1728324319640277,20.16441535949707,-0.2006005499180748,23.649999618530277,-0.0624178111572892,21.18000030517578,-0.1603386314536412,0.0207852111912447,0.0203089229187577,0.0203089229187577,0.020332737332382,0.0213091282909803,0.0210947985683612,0.020388912525776,0.0206457185532937,0.0206457185532937,0.0206328782519178,0.0201064258955064,0.0202219886078894,0.0311088890365082,0.0313769357189789,0.0313769357189789,0.0313635333848553,0.0308140376857905,0.0309346586929023,0.0377486186848955,0.0373140510659586,0.0373140510659586,0.0373357794469055,0.0382266430657261,0.0380310876372045,0.0419824545940188,0.0409685920370543,0.0409685920370543,0.0410192851649025,0.0430977034066797,0.0426414652560457,0.0367439996814511,0.0347676397889966,0.0347676397889966,0.0348664577836193,0.0389179955631511,0.0380286336115466,0.0641462285804694,0.0641946995014568,0.0641946995014568,0.0641922759554074,0.0640929105673832,0.0641147224818275,0.1215621622805992,0.1246646771329465,0.1246646771329465,0.1245095513903291,0.1181493959430172,0.1195455276265734,0.1512688950705321,0.154623785194171,0.154623785194171,0.1544560406879891,0.1475785159345292,0.1490882164901668,0.1218732826515482,0.1231324959871322,0.1231324959871322,0.123069535320353,0.1204881479824058,0.1210547939834186,0.1273836748820463,0.1284782142781111,0.1284782142781111,0.1284234873083078,0.126179681546375,0.1266722242746041,0.0776423386828596,0.0769065588204137,0.0769065588204137,0.076943347813536,0.0784516965315502,0.0781205955934495,-0.0277904599001621,-0.0315138080434278,-0.0315138080434278,-0.0313276406362645,-0.0236947769425698,-0.0253702836070394
2023-05-15,25.22445664839311,26.457123564775845,25.22445664839311,26.17632293701172,7083200,23.73954391479492,-0.0930909596462588,22.14040946960449,-0.1541818336027896,20.370798110961918,-0.2217853454826212,18.758031845092773,-0.2833969885598384,19.012134552001957,-0.2736896393832321,20.593246459960938,-0.2132872707326151,20.34268569946289,-0.2228593088336491,23.81999969482422,-0.0900173507126091,21.18000030517578,-0.1908718288607084,0.0208328400184934,0.020332737332382,0.0203803661596307,0.0204279949868794,0.0214282003591021,0.0212376850501073,0.0203632319230242,0.0206328782519178,0.0206071976491661,0.0205815170464143,0.020042224388627,0.0201449467996341,0.0310820843682611,0.0313635333848553,0.0313367287166083,0.0313099240483612,0.0307470260151728,0.0308542446881611,0.0377920754467892,0.0373357794469055,0.0373792362087992,0.0374226929706929,0.0383352849704603,0.0381614579228856,0.0420838408497152,0.0410192851649025,0.041120671420599,0.0412220576762954,0.0433511690459208,0.0429456240231351,0.0369416356706966,0.0348664577836193,0.0350640937728648,0.0352617297621102,0.0394120855362648,0.038621541579283,0.0641413814883706,0.0641922759554074,0.0641874288633087,0.0641825817712099,0.0640807928371363,0.0641001812055313,0.1212519107953645,0.1245095513903291,0.1241992999050944,0.1238890484198596,0.1173737672299303,0.1186147731708693,0.1509334060581682,0.1544560406879891,0.1541205516756252,0.1537850626632613,0.1467397934036194,0.1480817494530751,0.1217473613179898,0.123069535320353,0.1229436139867946,0.1228176926532362,0.1201733446485097,0.1206770299827434,0.1272742209424398,0.1284234873083078,0.1283140333687014,0.1282045794290949,0.1259060466973588,0.1263438624557847,0.0777159166691043,0.076943347813536,0.0770169257997806,0.0770905037860252,0.0786356414971617,0.0783413295521833,-0.0274181250858355,-0.0313276406362645,-0.030955305821938,-0.0305829710076114,-0.0227639399067534,-0.0242532791640597
2023-05-16,26.21439482891144,26.43332360923884,25.690867353363444,25.72894287109375,3818400,23.69194984436035,-0.0791712678184669,21.826292037963867,-0.1516832950612393,20.370798110961918,-0.208253591567171,18.758031845092773,-0.2709365503637826,19.021839141845703,-0.2606832221149444,20.593246459960938,-0.1996077505734883,20.402109146118164,-0.2070366338665331,23.81999969482422,-0.0741943882356011,21.18000030517578,-0.1768025444616563,0.0209995409138638,0.0204756238141281,0.0204994382277525,0.0205232526413768,0.0215234580135995,0.0213091282909803,0.020273349813393,0.0205558364436625,0.0205429961422866,0.0205301558409107,0.0199908631831235,0.0201064258955064,0.0309882680293964,0.0312831193801141,0.0312697170459906,0.0312563147118671,0.0306934166786787,0.0308140376857905,0.0379441741134171,0.0374661497325866,0.0374878781135334,0.0375096064944802,0.0384221984942477,0.0382266430657261,0.0424386927446528,0.0413234439319919,0.0413741370598401,0.0414248301876883,0.0435539415573137,0.0430977034066797,0.0376333616330557,0.0354593657513557,0.0355581837459784,0.0356570017406011,0.0398073575147557,0.0389179955631511,0.064124416666025,0.0641777346791112,0.0641753111330618,0.0641728875870124,0.0640710986529388,0.0640929105673832,0.1201660305970429,0.1235787969346249,0.1234236711920076,0.1232685454493902,0.1167532642594609,0.1181493959430172,0.1497591945148945,0.1534495736508974,0.1532818291447155,0.1531140846385335,0.1460688153788917,0.1475785159345292,0.1213066366505354,0.1226917713196778,0.1226288106528986,0.1225658499861194,0.119921501981393,0.1204881479824058,0.1268911321538171,0.1280951254894884,0.1280403985196851,0.1279856715498819,0.1256871388181458,0.126179681546375,0.0779734396209603,0.0771640817722698,0.0772008707653921,0.0772376597585144,0.0787827974696509,0.0784516965315502,-0.0261149532356925,-0.0302106361932848,-0.0300244687861215,-0.0298383013789582,-0.0220192702781003,-0.0236947769425698
2023-05-17,25.98594689288772,26.366694830581896,25.31964163300436,25.90979766845703,3392200,23.69194984436035,-0.0855988090866769,21.683513641357425,-0.1631152848501302,20.23639869689941,-0.2189673205539731,18.988426208496094,-0.2671333658613288,19.08973693847656,-0.2632232338225979,20.35074615478516,-0.214554030286371,20.273357391357425,-0.2175408835384884,23.71999931335449,-0.0845162275338194,21.18000030517578,-0.1825486028028453,0.0211424273956099,0.0206185102958742,0.0206185102958742,0.0205946958822499,0.0215234580135995,0.0213329427046047,0.0201963080051377,0.0204787946354072,0.0204787946354072,0.0204916349367831,0.0199908631831235,0.0200935855941306,0.0309078540246552,0.0312027053753729,0.0312027053753729,0.0312161077094965,0.0306934166786787,0.0308006353516669,0.0380745443990982,0.0375965200182676,0.0375965200182676,0.0375747916373208,0.0384221984942477,0.0382483714466729,0.0427428515117422,0.0416276026990812,0.0416276026990812,0.041576909571233,0.0435539415573137,0.043148396534528,0.0382262696007921,0.036052273719092,0.036052273719092,0.0359534557244693,0.0398073575147557,0.0390168135577739,0.0641098753897288,0.064163193402815,0.064163193402815,0.0641656169488643,0.0640710986529388,0.0640904870213338,0.1192352761413387,0.1226480424789207,0.1226480424789207,0.1228031682215381,0.1167532642594609,0.1179942702003998,0.1487527274778028,0.1524431066138057,0.1524431066138057,0.1526108511199876,0.1460688153788917,0.1474107714283473,0.1209288726498602,0.1223140073190026,0.1223140073190026,0.1223769679857818,0.119921501981393,0.1204251873156266,0.1265627703349977,0.1277667636706689,0.1277667636706689,0.1278214906404722,0.1256871388181458,0.1261249545765717,0.0781941735796941,0.0773848157310036,0.0773848157310036,0.0773480267378813,0.0787827974696509,0.0784884855246725,-0.0249979487927128,-0.0290936317503051,-0.0290936317503051,-0.0292797991574684,-0.0220192702781003,-0.0235086095354065
